topik,keyword,tweet,gambar,url,label
,,"[Cek Fakta] Anies Dinobatkan Jadi Gubernur Terbaik Dunia? Ini Faktanya

Setelah ditelusuri, kabar tentang Anies Baswedan yang dinobatkan sebagai gubernur terbaik di dunia ternyata tidak benar. 
@My_LoveNebe
 
@b4yuw
 
@AlvinoLulu
 
@NannyAlexendry
 
@cintada17",,https://twitter.com/Aryprasetyo85/status/1220321147641720832,0
,,"Sdh berapa hari sejak bergejala ? Sy sdh 3 minggu sejak bergejala, sampe Skrg masih batuk (efek long covid). Banyak minum air hangat sj",,https://twitter.com/ERL24_/status/1419510606898499585,1
FPI,FPI masuk daftar hitam interpol,FPI MASUK DALAM DAFTAR HITAM INTERPOL Internasional sebagai Ormas ilegal TERLARANG. FPI SATU BARISAN dengan Teroris ISIS #NegaraDamaiTanpaFPI Dunia Internasional Kategorikan FPI Sebagai Organisasi Teroris. ,,https://twitter.com/sirajapadoha/status/1338158492583018496?s=20,1
,,".@JadiTINGGI
: Ceker & sayap ayam bisa menyebabkan kanker untuk wanita? Cari infonya disini CS1: 2B56D627/081321489500 https://pic.twitter.com/Dq79mCFZuw",,https://twitter.com/guntoro_kediri/status/666905849932218368,1
,,"Rendem d tepung terigu om, lgsg adem dan ga ninggalin bekas luka bakar",,https://twitter.com/ArdiSoeprapto/status/978870412514856961,1
kelelawar,kelelawar berbahaya,10 geng paling berbahaya #geng #fakta #10 #2019 The Kelelawar: 10 Geng Paling Berbahaya (2019) https://kelelawarmalas.blogspot.com/2019/02/tidak-ada-alat-ilmiah-untuk-mengukur.html?spref=tw,,https://twitter.com/thekelelawar/status/1096708371317571584,1
sirih,sirih mempercepat penyembuhan luka,"""Pumpkin pernah baca di suatu buku atau web. Jadi, daun sirih itu dapat mempercepat penyembuhan luka. Kan waktu kita luka tubuh merespon agar segera menghentikan pendarahan tersebut walaupun dengan kecepatan yang berbeda - beda.""Ujarnya berhenti sebentar.",,https://twitter.com/legilimercy/status/1163578130189017088,1
PPKM,PPKM diperpanjang sampai akhir tahun,Aku uji kekuatan dengan cebong siapa yang lebih tahan menghadapi PPKM sampai akhir tahun…,,https://twitter.com/nyakilham/status/1417098859394732038,1
Boba ,Boba usus buntu,"Jgn sering sering ya bi, boba bikin usus buntu hmm",,https://twitter.com/Voldock3/status/1227216456837779462?s=20,1
,,"Pengunaan Masker dalam jangka Panjang dapat Merusak imun tubuh Mematikan Hormon dan Sel

(Komjen PolDrs DharmaPongrekun M.M)",,https://twitter.com/BA5555MI/status/1380466233754062848?s=20,1
Masker,meninggal karena menggunakan masker,Beberapa kasus pesepeda meninggal kehabisan nafas karena menggunakan masker telah diketahui banyak orang,,https://twitter.com/takunjungpulang/status/1307410318054666240?s=20,1
,,Minyak kayu putih tidak dianjurkan untuk diminum. Meskipun artis-selebritis yang melakukannya tidak mengubah status himbauan tsb. Pemakaian luar saja ya Folded hands,,https://twitter.com/dr_koko28/status/1408198182513770500,1
Ivermectin,Obat Ivermectin untuk Pasien Covid-19,"Emg kaget bgt pas tau erick thohir ngendikan kalau ivermectin buat terapi covid-19.. pertama, ivermectin obat cacing. Kedua,wong pas itu dikasih tugas sama dr buat cari jurnal di pubmed ttg efek ivermectin untuk pasien covid aja susah puoll",,https://twitter.com/Duatiga10_/status/1407323895770730498,1
kambing ,Kambing melahirkan babi,Kambing Di Filipina Melahirkan Mahluk Berbentuk Setengah Babi Setengah Manusia < https://kaskus.co.id/thread/5bf528ab9252332d638b4567/lagi-heboh-gan-kambing-di-filipina-melahirkan-mahluk-setengah-babi-setengah-manusia,,https://twitter.com/Gogelicious/status/1065537927214702592?s=20,1
,,"Gecko-Tokek untuk obat HIV/AID S | Tokek besar | dijual tokek ,:: WHO sejauh ini memang belum ditemukan obat unt... http://bit.ly/m81uNz",,https://twitter.com/iklandepok/status/64698182189318144,1
Al-Qur'an,al qur'an palsu pemimpin teman setia,"Barakallah ustadz, tolong pak ustadz buat tweet buat netizen "" kalau mau beli mushab atau install aplikasi Alquran digital, pastikan terjemahan Al Maidah 51, kata wali yg artinya PEMIMPIN bukan Teman Setia, soalnya saat ini banyak beredar mushab Al Qur'an yg artinya diselewengkan",,https://twitter.com/AsrulAdek6/status/1253240550599217152?s=20,1
Sarang burung,sarang burung walet bermanfaat,"Pengenalan Cream Wajah Walet Cream Wajah Walet – Selain bermanfaat bagi kesehatan tubuh, rupanya sarang burung... http://fb.me/2tL6lEOmr",,https://twitter.com/kkdd_bs/status/514944538746445824,1
minyak kayu putih ,minyak kayu putih memutihkan ketiak,Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih http://dlvr.it/RGwhJR,,https://twitter.com/DuwiNuraeni/status/1187647742002155520?s=20,1
Wortel,wortel bagus untuk kesehatan mata,Ada lagi wortel.bagus untuk kesehatan mata kita. #100jutapohon#SMAN1CIKUT,,https://twitter.com/nadiaasnt/status/355656967160733696,1
Daun,Daun pepaya bermanfaat,10 Khasiat Daun Pepaya Yang Bermanfaat Bagi Kesehatan http://goo.gl/fb/oLqPUL,,https://twitter.com/AliciaSilverst6/status/672038591418249217,1
,,"Resiko begadang: kelaparan, kesakitan(maag), kematian-_-",,https://twitter.com/ztevhanny/status/349229386471452674,1
penyekatan,penyekatan mudik,"Humas dan Siber Polri perlu usut penyebar hoax dan provokasi yg bandingkan larangan mudik dng kedatangan TKA Cina. Ada ormas yg anjurkan terobos pos penyekatan pemudik dng alasan TKA Cina kok boleh masuk? Jika terbukti langar hukum, penyebar hoax dan provokator hrs ditangkap.",,https://twitter.com/MHendratmoko/status/1392489546298757129,0
,,"Swab Uji Tes Antigen Dengan Tetes Air Keran. Dan Apa Yang Terjadi

Air Keran Positif COVID 19... 😱😱😱",,https://twitter.com/presidendungu/status/1383772311967256594?s=19,1
tebu,manfaat tebu,"Yuk Membuat ECO ENZYME, Cairan Sejuta Manfaat

Eco enzyme merupakan cairan hasil fermentasi campuran antara sampah organik berupa sayuran atau buah-buahan dengan molase atau gula tebu bisa juga aren.

Eco enzyme memiliki beragam manfaat, diantaranya :",,https://twitter.com/Excel_Dee/status/1422531894118211585,0
Kader PDIP,Kader PDIP minum air cucian kaki Megawati,Lebih jorok lagi kader PDIP.. Air bekas cucian kaki si megawati dibuat minum. Kan TOLOL..,,https://twitter.com/Fachri22256847/status/1351383399533973505,1
 kangkung,manfaat kangkung,Manfaat kangkung yang pertama. Dapat mencegah sariawan. Kangkung mengandung antiseptik alami yang dapat membunuh kuman pada gigi. #Kangkung,,https://twitter.com/NC_UEU/status/666602986404257792,0
covid,nasal hidung covid,"Mengingat hidung adalah salah satu titik masuk COVID-19, nasal wash sgt disarankan dokter sbg kebiasaan baru di masa pandemi selain 5M. Akhirulkalam, fight COVID-19 bisa dilakukan dg cara yg sangat amat terjangkau, jgn buang2 uang kalian buat ikhtiar yg overprice! Salam waras!",,https://twitter.com/asmaraism/status/1355803006709583875?s=20,1
Air dingin,minium air dingin usai makan picu kanker,Minum Air Dingin Usai Makan Picu Kanker? http://dlvr.it/P4hh4f,,https://twitter.com/AkuSukaKetoprak/status/860990335710765056,1
rambutan,manfaat rambutan,"Mulai dari Antiseptik Hingga Turunkan Risiko Kanker, Inilah 10 Manfaat Istimewa Rambutan yang Jarang Diketahui",,https://twitter.com/Bisniscom/status/783819485425704960,0
gajah mada,gajah mada beragama islam,Teroris gak beragama tapi gajah mada dianggap islam wkwkwkwk,,https://mobile.twitter.com/payeiya/status/1332999178629259264,1
Vaksin,Vaksin mengandung chip,"Aku lebih memilih dipecat dari PNS daripada suntik vaksin yang bahannya juga haramin darah dan mengandung chip.
Tujuan komumis adalah agar manusia bisa diperlakukan seperti hewan, ini pernah dicoba saat lenin berkuasa.",,https://twitter.com/abdya_kasman/status/1398108852009127937,1
pembangunan,proyek tol robohkan 164 maasjid,"“Lamanya proses pembebasan lahan wakaf, sambung dia, karena proses yang tidak mudah. Untuk membebaskan lahan wakaf, BPN harus melakukan inventarisasi, menaksir harga, lalu mencari tanah pengganti. Selain itu, pembebasan tanah wakaf juga harus minta izin Menteri Agama.”",,https://turnbackhoax.id/2018/04/28/salah-di-balik-pembangunan-proyek-jalan-tol-di-semarang-ada-164-mesjid-yang-harus-di-robohkan/,0
Prabowo,Prabowo stroke ringan,"Memang berbahayaaaaa, makanya jangan dipilih jadi presiden.. Kalo tidak salah kesehatan pernah dicek, Prabowo pernah kena stroke ringan.. Mungkin akibat emosi yg tdk stabil..",,https://twitter.com/PakarLogika/status/992954985443807232?s=20,1
Air ,Air tajin bermanfaat,"Bunda, Kalau Masak Nasi Perbanyak Airnya yaa..! Air Rebusan Beras (Tajin) Bermanfaat Loh Bagi Kesehatan http://ift.tt/1P0zal9",,https://twitter.com/MaryudiRamdhan/status/658563882601029632,1
Vaksin HPV,Vaksin HPV menyebabkan menopouse,Vaksin HPV sebabkan menopause dini . Vaksin  kanker  serviks  HPV  yang  ditunjukan  kepada  anak  SD  ini  akan menyebabkan efek samping berbahaya  yakni menopause dini pada anak-anak itu nantinya ketika  dewasa,,https://twitter.com/nixietix/status/958713632409309184,1
pulau jawa,pulau jawa akan tenggelam,"GEMPA DI PULAU JAWA,,,,ITU ADALAH PERINGATAN DARI ALLAH ,JIKA KECURANGAN DAN KETIDAK ADILAN DI BIARKAN TERUS ,MUSIBAH BESAR AKAN MENIMPA PULAU JAWA,AKAN DATANG GEMPA BESAR DAN SUNAMI,,PULAU JAWA AKAN TENGGELAM KE DALAM BUMI,,MAKA TOBATLAH KALIAN WAHAI ORANG2 MUNAFIK,",,https://twitter.com/AmorRanah12/status/1157287754440425472,1
gorengan,gorengan mengandung plastik,#Share4U Bahaya sekali bagi liver bila ternyata selama ini makan gorengan mengandung plastik di dalamnya.,,https://twitter.com/rizqamay/status/636102045490094081,1
korupsi,prabowo korupsi benih lobster,"Eks Menteri KKP, EP membantah keterlibatan Prabowo Subianto dalam kasus korupsi benih lobster. Namun, nama petinggi partai Gerindra tersebut muncul dalam persidangan dan dikaitkan dengan perusahaan PT ACK yang diduga milik Menhan Prabowo Subianto sebagai pengekspor benih lobster.",,https://twitter.com/Pencerah__/status/1387719619171938310?s=20,1
Biji,Biji jambu menyebabkan usus buntu,Jambu biji menyebabkan usus buntu? Fakta atau mitos? Bagaimana menurut Fruitaholic? temukan jawabannya di sini http://sunpride.co.id/funfact-26-jambu-biji-sebabkan-usus-buntu-fakta-atau-mitos.html,,https://twitter.com/SunprideID/status/765835611836026880,1
Pedas,Makan makanan pedas menyebabkan maag,"Terlalu sering makan pedas menyebabkan maag akut, gejalanya seperti muntah,mual,diare",,https://twitter.com/KabarSehatID/status/596803948037582848,1
vaksin,vaksin mengandung magnet,"Gemes sama yg nyebar video hoax, vaksin mengandung magnet. Semoga di tangkap biar jera.",,https://twitter.com/Ria_Bilqis/status/1398906848913199108,1
Kerokan,Kerokan dapat menyembuhkan masuk angin,kerokan adalah cara ampuh menyembuhkan masuk anjing,,https://twitter.com/pecintaesbatu/status/1377223942054678530,1
air sirih,air sirih dapat mengatasi penyakit mata,"Buat kamu yang biasanya menggunakan air rebusan daun sirih untuk mengobati sakit mata, sebaiknya hindari kebiasaan ini. Penggunaan air daun sirih justru berbahaya untuk mata. #publisherstory",,https://twitter.com/kumparan/status/1330010056683704321,0
Semangka,Manfaat buah semangka,"Sederet Manfaat Buah Semangka, untuk Jaga Kesehatan Jantung Hingga Kecantikan Oke Banget https://jpnn.com/news/sederet-manfaat-buah-semangka-untuk-jaga-kesehatan-jantung-hingga-kecantikan-oke-banget baca juga berita lainnya di https://bolabanget.id",,https://twitter.com/bolabangetidn/status/1365049958370586624,0
,,"Cek Fakta: Vietnam Tak Ada Kematian COVID-19 karena Air Panas & Lemon http://dlvr.it/S3R7kk
 #cekfakta",,https://twitter.com/VIVAcoid/status/1413716121404858382,1
,,"KEMBALIKAN DANA HAJI KAMI!!!
Jokowi Ternyata Sudah Pakai Rp.38,5 Triliun Dana Haji, 
Jamaah Tak Diberitahu!!!
Keterlaluan! Baru Rezim Ini Yang Berani Pakai Dana Abadi Haji!
#SaveOurDemocracy
#AuditForensikKPU",,https://twitter.com/nndid17042019/status/1122864562619871233,1
Buah naga,Manfaat buah naga,"Manfaat Buah Naga 
-Turunkan berat badan 
-Tingkat kesihatan jantung 
-Menyihatkan sistem pencernaan
-Tingkatkan daya tahan tubuh 
-Awet muda",,https://twitter.com/infosihat2u/status/1325422825654652935,0
,,"#Share Ternyata, Daun dan Akar Dandelion Bersifat Anti Kanker: Menurut penelitian, tanaman ini memiliki sifat ... http://bit.ly/1Hsblv4",,https://twitter.com/crownieshil/status/619704281399083008?s=20,1
,,"Kata kak indry kalo mau kurus siang"" lari pake jaket parasut pokoknya semua tertutup mapus sanggup kaga tuh gua.",,https://twitter.com/Ayufdllh/status/214342725007454209?s=20,1
Daun Kelor,daun kelor untuk kecantikan,"8 Manfaat Daun Kelor untuk Kecantikan, Ketahui Cara Penggunaannya",,https://twitter.com/liputan6dotcom/status/1247076092990468096,0
srikaya,manfaat srikaya,"#SobaTani, pasti pernah mengonsumsi buah srikaya. Buah dengan nama ilmiah Annona Squamosa ini berasal dari daerah tropis dan memiliki manfaat bagi ibu hamil.
#PanganUntukNegeri",,https://twitter.com/kementan/status/1132074898136813568,0
BSSN,semua aktifitas HP terpantau BSSN,"“Semua aktifitas HP dll….terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantiknya Badan Siber Sandi Nasional (BSSN), oleh Bpk Jokowi, Presiden NKRI: .Semua panggilan dicatat. .Semua rekaman panggilan telepon tersimpan. ",,https://twitter.com/JagoaaanNeon/status/1316612492873797633?s=20,1
,,salah satu fakta unik saat musim hujan dan angin saat ini adalah jumlah angka ibu hamil akan meningkat pesat. Hehe,,https://twitter.com/mr_raharja/status/289357828261552129,1
Daging,daging kambing menyebabkan darah tinggi ,Daging Kambing Dapat Menyebabkan Darah tinggi? Ini Faktanya! http://nakita.grid.id/read/0221223/daging-kambing-dapat-menyebabkan-darah-tinggi-ini-faktanya,,https://twitter.com/Nakita_ID/status/944400782635315200,1
Sekolah,Siswa wajib swab tes sebelum masuk sekolah,Beredar informasi bahwa siswa wajib swab test sebelum masuk sekolah saat sekolah mulai dibuka awal Januari 2021. Informasi itu tidak benar.,,https://twitter.com/kompascom/status/1340592034093047808,0
,,Para pemakan hoax lebih percaya kalau cabe kering yang tercemar kencing tikus yang menyebabkan wabah difteri daripada absennya imunisasi pada banyak anak yang orang-tuanya enggan dan menolak vaksinasi #ImunisasiCegahDifteri,,https://twitter.com/andrdktr/status/941614676760072194,1
Air mentah,Air mentah menyebabkan pilek,"pasti air mentah ,beli es lgsg pilek. :(",,https://twitter.com/joe_wkwk/status/227994268772478977,1
makan,makan malam berbahaya,"Apa camilan tengah malam favoritmu? — makan tengah malam paliiiiiing berbahaya buat gue, apalagi cemilan omegad https://l.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM3CADH7BOQ7Q6LR5RCD43F55J2RWZGZKJFZFMUQRVL22P6EQOAYUWOPQT3UY7C65IGTZ3JGBAUUIAPR2ICZXQSK7VB2KC6IF7QKUP5UTXTXXJSBY343NHHGMVJSPAYQR66HBWXZUY2PTVL6DKWHX6AUXIDJXGDZXP5VB2JYXAWJQOC===",,https://twitter.com/Gin1Tesa/status/715044964850397184,1
Makan jamur,manfaat makan jamur,"Manfaat makan jamur adalah sebagai anti-kanker, anti-diabetes dan penghambat HIV.
Maka dari itu badan saya sehat dan bugar. Mari makan jamur",,https://twitter.com/iwynputraadi/status/366925297582485506,0
,,"Jus Jambu Biji Manjur Sembuhkan Demam Berdarah, Mitos atau Fakta?
Jus jambu biji disebut bisa menaikkan trombosit dan sembuhkan DBD. Mitos atau fakta?",,https://twitter.com/RahmadM35621595/status/1236487538845466624,1
,,"Dikabarkan Google Meninggal, Henry Cavill Unggah Foto Ini https://goo.gl/fb/f45hBs
 #kplg #hollywood",,https://twitter.com/radarkota/status/970739933404114946,1
Manggis,Manfaat manggis,Manfaat Buah Manggis: Jaga Imun Hingga Turunkan Berat Badan,,https://twitter.com/CNNIndonesia/status/1177453229057036288,0
,,"LMP, Laskar Merah Putih dihalau dan dilarang bentangkan bendera merah putih di Jembatan Kawasan PIK - Pantai Indah Kapuk, Jakarta Utara pd tgl. 17 Agustus 2021.",,https://twitter.com/Don_Harriz/status/1427818608751644680?s=20,1
Jual ,Jual ginjal untuk kuliah,Ini pengakuan mahasiswa Unibraw yang jual ginjal untuk kuliah http://mdk.to/d0MD #Peristiwa,,https://twitter.com/merdekadotcom/status/370150802792267778,1
,,"[News] 
Nasi yang terus dihangatkan di dalam magic com & lebih dari 12 jam akan berubah jadi racun, dapat menyebabkan diabetes.",,https://twitter.com/row4__/status/866980194137001984?s=20,1
,,"Bukan untuk Mengobati, Labu Kuning Berkhasiat Selama Masa Penyembuhan Covid-19",,https://twitter.com/Bisniscom/status/1419859499326730241,1
indomie,razia indomie di taiwan,RAZIA INDOMIE DI TAIWAN: http://youtu.be/2V40ZgBrlSY?a ,,https://twitter.com/feraedyh_t/status/783140234787774464?s=20,1
Kemenag,Kemenag menghapus kurikulum agama,"Benar2 rezim anti islam, ingin menghilangkan sejarah yg merupakan ghiroh bagi umat untuk menegakkan syareat islam.. ""Selamat Tinggal Sejarah Islam""Kemenag Menghapus Kurikulum Pendidikan Agama di Madrasah Kata Khilafah dan Jihad http://babe.topbuzz.com/article/i6768289970370118145?app_id=1124&gid=6768289970370118145&impr_id=6768309066849011970&language=id&region=id&user_id=6751404811303224322&c=tw",,https://twitter.com/JumadiAkhir15/status/1203911830575316993?s=20,1
Nasi ,nasi dari rice cooker pemicu diabetes,RACUN DARI NASI Keluarkan nasi dari rice cooker kalau sdh matang. Kalau lebih dari 12 jam menjadi pemicu diabetes.H Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes Hari ini saya cukup Shock.... https://facebook.com/937731209633685/posts/2277218075684985/,,https://twitter.com/AudyJoris/status/1060818923908608000?s=20,1
Nikotin,Nikotin menyebabkan candu,Zat Berbahaya dalam Rokok 1. Nikotin Zat ini mengandung candu bisa menyebabkan seseorang ketagihan untuk trus... http://fb.me/5Go6lzyu2,,https://twitter.com/ASafifa/status/784725075127771136,1
,,"Jenazah covid mata diambil, Besok besok ganti boneka mayatnya, soalnya udah habis terjual #pemerintahtolol #terawan #Jokowi",,https://twitter.com/ItsarSabilillah/status/1324703300848005123,1
sinovac,Vaksin sinovac vaksin paling lemah,"Sementara itu, mengapa Sinovac belum disebut akan mendapat izin dan rekomendasi dari WHO? Menurut Al Jazeera, disebut sebagai vaksin paling lemah jika dibandingkan dengan vaksin lainnya. https://sumsel.tribunnews.com/amp/2021/01/22/bocor-daftar-vaksin-covid-19-yang-akan-di-rekomendasi-who-mengapa-vaksin-sinovac-tak-disebutkan?page=3&__twitter_impression=true",,https://twitter.com/MMargani5/status/1353453550672650241?s=20,1
,,"Tu orang knp sih, gak sehat kurang makan wortel ya? Makanya penglihatan buremSmiling face with smiling eyesSmiling face with smiling eyes",,https://twitter.com/lemonade131_/status/1388274265032589314,1
Kelapa,Manfaat air kelapa,"Air kelapa diketahui memiliki manfaat yang sangat baik untuk tubuh, terutama dalam membantu menghidrasi, menjaga kekebalan serta membunuh racunracun yang ada pada tubuh manusia.",,https://twitter.com/mediaindonesia/status/1408710908264677382,0
