tweet,label
"Guntur Soekarnoputra Dikabarkan Meninggal Dunia: JAKARTA – Putra sulung proklamator Kemerdekaan RI Soekarno, G... http://bit.ly/1QiH3A5",1
Foto Suasana Demo Anti Vaksin di Prancis http://cirt.bulelengkab.go.id/verifikasi/detail/3010-foto-suasana-demo-anti-vaksin-di-prancis,1
"Parah, Dinkes Razia Sarden di Minimarket, Saat Ikan Dibelek Keluar Cacing Masih Hidup… http://pojoksatu.id/news/berita-nasional/2018/04/01/parah-dinkes-razia-sarden-di-minimarket-saat-ikan-dibelek-keluar-cacing-masih-hidup/",1
"Prabowo Alami Stroke Ringan, Bisa Dilihat Dari Bentuk Bibirnya. Trus Gimana Dong?: http://youtu.be/t0GcOJ3ot0U?a ",1
"setelah vaksin meninggal Cross mark
setelah vaksin alat kelamin membesarWhite heavy check mark",1
Kiat pencegahan COVID-19 dengan menghirup uap air panas. Uap air panas diklaim dapat membunuh virus corona. #sariagri #jumatberkah #pertanian #perkebunan #holtikultura,1
"Tunjangan Profesi Guru Dihapus, Pemerintah Sengaja Langgar UU http://sin.do/CtmQ",1
Isu dana haji dipakai infrastruktur bikin geger masyarakat. Pemerintah menepis isu itu dan memastikan dana haji 2021 aman.,0
Pandemi Muncul Tiap 100 Tahun hingga Covid-19 adalah Bakteri yang Terpapar Radiasi,1
"Hati hati,, kebanyakan makan saos bisa BERBAHAYA untuk KESEHATAN... #2ndgiftanniversary… (w/ Muhammad) [pic] — https://path.com/p/1RIaTp",1
"Ganti label aja lah teransportesionnya, trus kasih plat warna kuning gitu…",1
"Belum lagi hilang dari ingatan, kalau ada seorang janda hamil tampa suami di cianjur, 
Dan sekarang muncul lagi berita seorang wanita yang dihamili ikan, 
Kutukan apa yang menimpa kedua wanita semacam ini,",1
"Barakallah ustadz, tolong pak ustadz buat tweet buat netizen "" kalau mau beli mushab atau install aplikasi Alquran digital, pastikan terjemahan Al Maidah 51, kata wali yg artinya PEMIMPIN bukan Teman Setia, soalnya saat ini banyak beredar mushab Al Qur'an yg artinya diselewengkan",1
"Gajah langka,gajah berkaki lima",1
"Buat para kiai yg masih merokok, mungkin status hukum merokok makruh atau haram, tapi yg penting asbaknya sudah halal Folded handsSmiling face with smiling eyes",1
"Subsidi Minyak Tanah Dicabut Ganti dgn GAS 3Kg
Subsidi Gas 3 kg dicabut ganti dgn kayu bakar..Smiling face with open mouth and cold sweat
Subsidi BBM dicabut ganti dengan mobil listrik.
Subsidi Listrik dicabut ganti mesin Uap.
Lama lama kmbali ke zaman batu krn pemerintah tak becus urus negara.Smiling face with open mouth and cold sweat
#JKWtidakSampai2024
",1
INILAH DAMPAK SUSU FORMULA PADA BAYI http://goo.gl/fb/GxK0bF,1
Nasi goreng berbahaya kalo pny penyakit maag des -.-RT @DeasyAvriesta: Knpa gbs nasgor?RT @ipentita: Ada (cont) http://tl.gd/12gh17,1
"Huh.. ppkm diperpanjang. Gerak dibatasi. Yawes lah saya mengisi waktu dengan berkebun dan berternak saja. Ngarit, menanam bidara dan memeras susu sapi.

Hasil panen kelor hari ini juga lumayan, banyak tanaman herbal dan tanaman bermanfaat lain yang saya tanam di masa pandemi ini.",1
"Lagi satu dakyah, “sapa yang ambil vaksin akan mati 2 tahun lagi” 
Boleh perbanyak amal ibadat la dah taw bila nak mati 😂",1
"Beredar Broadcast Ada Ulat Mematikan di Pohon Mangga, Ini Faktanya http://detik.id/VIxTDE",0
"[Cek Fakta] Benarkah Harga Vaksin Sinovac di Indonesia 1000% Lebih Mahal Daripada Brazil? Ini Faktanya https://bit.ly/3nVawbT
 #CekDuluMedcom #CaraBaruMenikmatiMedcom",1
"Pisang mengandung tryptophan, sejenis protein yang akan diubah tubuh menjadi serotonin. Serotonin dapat membuat kalian lebih santai, memperbaiki mood kalian, dan secara umum membuat kalian merasa lebih bahagia. 
#aetratangerang #aetra #tangerang #infoaetra #tipsaetra",0
"Loh.. Ini benerkah??? Buku nikah berubah jadi kartu... Trus 4 kolom foto itu buat apa ya?? Serius nanya  
@Kemenag_RI",1
"Keliru, Kebiasaan Minum Air Es Sebabkan Penyakit Jantung https://cekfakta.tempo.co/fakta/1306/keliru-kebiasaan-minum-air-es-sebabkan-penyakit-jantung?utm_source=Twitter&utm_medium=Digital%20Marketing&utm_campaign=dlvrit… #TempoCekFakta #CekFakta",0
menurut w china minta pulau kalimantan sbg jaminan hutang adlh hoax terkeren di abad ini tai awkwkkwkwkwk,1
"@manakgupta
 This is Safiya Firozi, one of the 4 lady pilots of #Afghan Airforce. She was stoned to death on 18th morning.

Yesterday there was firing on locals at #Jalalabad & atleast 3 ppl are reported dead. Few translators working for foreign embassies were brutally beaten.",1
"Bukan Bumbu Atau Air Rebusan Mie Instan, Hal ini yang Jadi Penyebab Kanker Jika Sering Mengkonsumsi Mie Instan
",1
ini adalah aksi melawan kezoliman & kesewenangan institusi yg zolim,1
"Cari aja di gugel ""stan ditutup karena radikalisme"" nanti banyak ketemu beritanya gais ",1
"Zalim, Ketika Sertifikasi Halal Dihapus Oleh : Heni Andriani  Ibu Pemerhati Umat dan Member Akademi Menulis Kreatif  #AlQuranHargaMati",1
"[SALAH] Air Kelapa Muda, Jeruk Nipis, dan Garam Obat Covid-19

Farmakolog Universitas Gadjah Mada (UGM) Prof. Dr. Zullies Ikawati, Apt.: belum terbukti secara klinis. “Jika ada kabar-kabar begitu saja yang belum ada ...”",0
RT @VIVA_log : Menghilangkan Bekas Jerawat dengan Jeruk Lemon http://dlvr.it/Lpym4z,0
"Belum puas menyengsarakan rakyat sampai bisnis online juga dibebani pajak sekarang subsidi gas 3kg akan dicabut. Semoga Tuhan membalasmu #JokowiRajaTega

",1
"""saya sebagai scientist yg berkecimpung dalam hal ( biochemistry & biotechnology) paham betul apa itu yg disebut virus.""

""Corona Virus tidak lain dan tidak bukan adalah sejenis JAMUR/MOULD""",1
"Duh....orang palembang sepertinya harus byk sabar dan usaha lebih keras lagi....
Makanan tradisional dikenakan pajak....
Nyekek bangeettt...sih....

Selain tahu bulat...rendang dendeng...gado2..kripik balado..tupat sayur lu pajak2in sekalian tuh...

APA negara ini #BANGkruuuuuuT",1
bener gak sih nenek-nenek kalau makan sayur bayam menyebabkan asam urat?,1
"Ia hanya tidak bisa membaca mana mie instan yang tidak mengandung babi, sampai sebuah suara mengagetkannya.

""Ah iya silahkan."" bergeser sedikit, lalu menatap lelaki itu. ""Apa kau tahu mie yang tidak ada babinya?""",1
,0
"1. Cumi hewan laut. Dan hukum asal hewan laut itu HALAL. Baik hidup atau mati (bangkai), baik kulit, daging, ataupun darahnya

Jadi apa yg terkandung dlm hewan laut, semuanya HALAL. Termasuk tinta cumi.Kilauan cahaya",0
"Jajan sembarangan bahaya buat kesehatan kita, Sahabat. Banyak makanan yg terkontaminasi zat kimia seperti boraks yang berbahaya bagi tubuh.",1
Berikut ini tips memakai masker mulut agar tidak memicu jerawat dan sejenisnya. #KAMUHARUSTAU #masker #jerawat #VirusCorona,0
Cek Fakta: Hoaks Bantuan Rp 1 Juta Bagi Warga yang Punya Kartu Vaksin Selama PPKM,0
Efek tidur larut malam kek gini -___- jam segini baru bangun :D wkwkwk,1
"@bem_unsoed
 tembakau mending digunakan sebagai pestisida nabati",1
Minum yakult setiap hari sayangi ususmu dan jangan lupa bahwa yakult terbuat dari sperma sapi sekian terima kasih,1
Bulu Kucing Ternyata Dapat Menyebabkan Asma Dan Kerusakan Pada janin,1
selamat sore Kriukers. mimin mau share manfaat makan tempe nih. yuukk cek TL :),1
"horor juga, buka kemasan keluar babi hohoRT @byunobel #INFO Luwak White Koffie Diduga Mengandung Babi.",1
"“Lamanya proses pembebasan lahan wakaf, sambung dia, karena proses yang tidak mudah. Untuk membebaskan lahan wakaf, BPN harus melakukan inventarisasi, menaksir harga, lalu mencari tanah pengganti. Selain itu, pembebasan tanah wakaf juga harus minta izin Menteri Agama.”",0
"Hati"" mitosnya foto bertiga yang tengah mati duluan",0
Infonya Buronan KPK yg Bernama Harun Masiku di tembak mati ya iyalah di Matiiin Biar tdk Terbongkar Kecurangan Pilpres 2019 yg di Umumin tengah Malam,1
"Bunga Megapuspa,, hanya tumbuh di Puncak Jayawijaya, Papua.berbunga 33 th sekali, dan pada hari Rabu, 23-08-2017,_14.30 WIT telah mekar.",1
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://health.detik.com/true-story/d-4674143/mata-anak-ini-mendadak-juling-akibat-main-game-di-ponsel-10-jam-tiap-hari?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Facebook#Echobox=1566357415,1
"Harimau Bali telah dinyatakan punah pada tahun 1940-an, sedangkan Harimau Jawa telah dinyatakan punah sejak tahun 1980-an, dan saat ini yang tersisa adalah Harimau Sumatera. Bonita adalah salah satunya.",1
Anak yang Les Terlalu Banyak Bisa Terkena Gangguan Jiwa http://katakota.com/anak-yang-les-terlalu-banyak-bisa-terkena-gangguan-jiwa/…,1
"""'Ini ada obat ini hasil bertapa 40 hari'. Saya menghadap Presiden untuk presentasi ini sudah dicoba orang sekampung sembuh semua, padahal waktu itu belom ada Covid-19,"" ujar Mahfud dalam dialog dengan organisisasi keagamaan secara virtual

Tautan:",1
Manfaat Ikan Gabus Untuk Penderita Diabetes - http://wp.me/p7w6ik-cN #InboxSpecialUltahLesti #BERISIK951 Hotel Indonesia,1
"Iya kalau air dingin dapat menyebabkan stroke (yg punya riwayat stroke). Gw kan mandinya pakai air hangat EyeMouthEye
https://ascentemc.com/why-do-strokes-often-happen-in-the-bathroom/#:~:text=No%20sequenced%20bath%20or%20shower,cause%20artery%20or%20capillary%20breakage.",1
Manfaat Semut Jepang untuk Diabetes: Manfaat Semut Jepang untuk Diabetes Semut merupakan serangga anggota kelu... http://bit.ly/1SWIfz4,0
"Gw sering banget sih jajan begituan, kecuali boba jarang dan emang lama lama kerasa sih efek nya, ampe timbul sariawan 3 biji, trs perut bawah sebelah kanan mulai agak sakit gt jadi parno takut usus buntu baru sadar kalo emg makanan kek gitu berpengaruh bgt",1
"Tidak Hanya Wortel, Ubi Juga Bagus untuk Kesehatan Mata http://bit.ly/2dbc4uL",1
"DISINFORMASI
Sertifikasi Halal Dipegang PT Surveyor Indonesia Bukan Lagi MUI

https://facebook.com/photo?fbid=439385217251757&set=a.103631444160471

Link Counter:

https://medcom.id/telusur/cek-fakta/VNxvwLak-cek-fakta-sertifikasi-halal-dipegang-pt-surveyor-indonesia-bukan-lagi-mui-ini-faktanya",1
Indonesia di adakan program 1 suami 2 istri setuju tidak? http://ift.tt/2nlCM7i #SEARCH #SEO,1
"Urung tua, nek nganti ngeshare manfaat mengkudu po herbal herbalan baru tua",1
"Setelah Dimasak, Garam Berubah Menjadi Racun?: http://DokterSehat.Com– Terdapat banyak sekali info… https://goo.gl/fb/TxQdd7",1
"Bismillahirrohmanirrohim
Manfaat Jahe merah dan gula aren yang terdapat dalam Jahe aren SARI RAOS
order dm
Ikut promo
@eaa_01
 
@AirinSoekma_02
 
@Grup_Alpha
 
@OwnerRaos",1
Bunda Harus Tau!! Ini Bahaya Nasi Dari Magic Com yang Belum Diketahui Orang''''Janga Sampai Putus Di Tangan Anda... http://fb.me/1qQzgg0gw,1
"Saya orang otomotif mobil...kalo aki jatuh langsung meledak itu bohong...mobil kebakaran apabila mobil dalam keadaan menyala.kecuali mobil itu pasang variasi yang bukan tempatnya, seharusnya pihak Daihatsu harus menindak ini atau kehilangan pelanggan.karena gak bagus",0
Pengennya sih lari siang-siang gini pake jaket parasut biar cepet kurus tapi pulang lari gosongnya ga ketulungan (⌣_⌣”),1
"Emang semangka bisa bikin batuk?
Yang kutau rambutan",1
BPOM Pastikan Coklat Cadbury Mengandung Minyak Babi http://bitly.com/1l3EYak,1
"Maybe percuma boneka diturunkan jika sistem masih dipegang oleh dalangnya, emak banteng dkk... paling ntar cm ganti boneka",1
#SekilasInfo Bulu kucing bukan pemicu asma:   Mitos bulu kucing dapat menyebabkan gangguan  pernafasan atau as... http://ln.is/bit.ly/eIqKe,1
Biji Jambu Dapat Menyebabkan Usus Buntu: Mitos atau Fakta ? http://wp.me/p2G34i-g7,1
I just saw Kertas Pembungkus Nasi Berbahaya! Ini Penjelasannya - Click to see also ☛ https://piah.com/kertas-pembungkus-nasi-berbahaya-ini-penjelasannya/,1
"Jika tubuh sedang kepanasan lalu langsung diguyur kepalanya dengan air dingin,bisa menyebabkan saraf kaget atau bahkan stroke
",1
"mayan, dampak makan sate padang",1
Semakin banyak dokter2 USA Penentang vaksin .. semakin nyata Vaksin MMR Penyebab Autis..... http://fb.me/1AVPn4ZX8,1
"Badak Putih Utara Jantan Resmi Punah, Tersisa Hanya Dua Ekor Betina Baca selengkapnya di sini! https://bit.ly/357NG8Z",1
:O Sayuran ini mengandung senyawa kimia yang bernama sulforaphane yakni salah satu jenis senyawa yang dapat... http://fb.me/5Cz39jVYN,1
"Diabetes emang perlu diwaspadai banget selain hipertensi sama jantung mulai dari yang terkecil dulu kurangi minum manis kurangin ngemil manis ga makan ketan kurangin ubi singkong nasi putih kalo bisa minum air putih minum es teh atau teh tawar mulai dikit"" olahraga...",1
Beredar Informasi Vaksin Sinovac Dapat Memperbesar Alat Kelamin Pria,1
Indonesia di adakan program 1 suami 2 istri setuju tidak? http://fb.me/SnCPg7MY,1
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih,1
"KEMBALIKAN DANA HAJI KAMI!!!
Jokowi Ternyata Sudah Pakai Rp.38,5 Triliun Dana Haji, 
Jamaah Tak Diberitahu!!!
Keterlaluan! Baru Rezim Ini Yang Berani Pakai Dana Abadi Haji!
#SaveOurDemocracy
#AuditForensikKPU",1
"Pagi-pagi berita gula jawa aϑa formalin, kmrn ikan laut, besok apa ƴɑ?? Apa koruptor jg berformalin ƴɑ smp mreka jg awet?!!",1
"ASTAGFIRULLAH, Abu Janda Koma, Cek Faktanya

Jauhi berita HOAX seperti nasihat dari Nabi Muhammad SAW",0
JAWABAN ILMIAH MENGAPA PRIA DILARANG PAKAI EMAS :D Berikut hadistnya: Nabi Saw telah melarang kaum laki-laki... http://fb.me/3rdOjGuVs,1
"Idih, Ada Toko Menjual Potongan Tubuh Manusia!: Sungguh mengerikan, sebuah toko daging di Inggris menjual potong... http://bit.ly/RYZUU8",1
"Demi Cegah Virus Corona, Wanita Ini Akan Telan Sperma Pacarnya Tiap Hari",1
*BERUNTUNGLAH PARA PEROKOK DI DUNIA.* Pentingnya merokok untuk melawan corona. Dibaca sampai selesai Mengunngkap fakta penelitian yang bilang merokok membunuhmu.Dan mengungkap fakta baru tentang pencegahan Virus Corona dengan asap rokok. https://almaany.com/ar/dict/ar-ar/قرناء/,1
Sebuah Asteroid Akan Tabrak Bumi Tepat Di Malam Pemungutan Suara Pilpres AS,1
"Kemaren jkt zona hitam, hari ini tangerang juga zona hitam HAHAHA Thumbs upFace with tears of joy yuk cuti",1
Tkda orang yg nak sengaja lepaskan ular ke kebun dia kalau dia tkda ilmu bkenaan manfaat ular tu utk kebun dia. Kunci dia ilmu.,0
Di bikinin kalung mengkudu biar gondongannya ilang makasih papah,1
"[ INFO KARIER ]

Haloo Sobat FEBSparkles

Ada kabar gembira nih untuk kalian para pemburu loker!

Lowongan kerja kali ini datang dari PT Freeport Indonesia. Gimana, tertarik melamar? yuk langsung aja cuss cermati info lengkapnyaWinking face

Black small squareDeadline Pendaftaran: 7 Juni 2021",1
Banyak manfaat meminum teh di pagi hari. Untuk memberi semangat hidup mengisi aktifitas sepanjang hari. #bicarateh #tehIndonesia,1
Pada Hari Senin Tanggal 24 Agus tus 2020 Sat Binmas Polres Samosir melaksanakan Sosialisasi kepada warga masyarakat dalam Pelaksanaan Adaptasi kebiasaan baru untuk mencegah wabah Covid 19 di Kedai Kopi Milik PAK RIJAL Kelurahan Pasar Pangururan Kec. Pangururan Kab. Samosir.,1
"Barusan di wag pake bawang merah yg dikupas untuk menyerap virus dan bakteri. Salah satu paragraf begini “Bawang merah itu ternyata menyedot virus dan kuman lalu memfokuskannya masuk dalam intra sel, lalu dicerna dalam vakuola dan membunuhnya”",1
"Green House,lampu darurat dg sumber energi garam&air.ada port USB yg dpt digunakan Hiseners utk mengisi baterai hp.",1
#MostPopular Apakah Jaringan 5G Menyimpan Bahaya Kesehatan?,0
Sejuta Manfaat Rambutan http://msn.com/id-id/kesehatan/health/sejuta-manfaat-buah-rambutan/ar-BBQhJpI?ocid=ob-tw-idid-1525844891734,1
"Manfaat penting buah naga bagi kesehatan tubuh:
1. Mencegah Kanker  
2. Bagus untuk Jantung
3. Mencegah Diabetes

Buah yang mudah dimanfaatkan buat apa saja; langsung dimakan atau sebagai campur dengan buah lain. Mantap!",0
"Menurut gw indikator seseorang bisa dikatakan ""Dewasa"" bisa dilihat dari cara mengatur perasaan, menyikapi masalah, tutur kata dan tindakan, pola pikir.",0
"CETAKAN LONTONG SEHAT & PRAKTIS Uk. 4x12 Harga 55.000 isi 1 losin Gado-gado dan ketoprak makin enak dengan tambahan lontong, namun lontong yang dibungkus plastik BERBAHAYA bagi kesehatan. Zat polimer... https://facebook.com/100001743080317/posts/2242406112494136/",1
"Sapa la mula sebar mesej Whatsapp kata di Vietnam COVID19 boleh dicegah dengan minum air teh hijau panas campur lemon? pundek, orang tua kat kampung dah percaya.",1
bumbu mie instan (MSG) jika ikut dimasak (>120C) akan berpotnsi mnjd karsinogen (penyebab kanker),1
Ternyata Zombie adalah Nama Pahlawan Islam di Brazil https://bengkulutoday.com/ternyata-zombie-adalah-nama-pahlawan-islam-di-brazil,1
"*Semua aktifitas HP dll.... Terpantau 100%* *Mulai besok dan seterusnya ada peraturan komunikasi baru.* *Setelah dilantiknya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden NKRI:* *.Semua... https://facebook.com/100000601578298/posts/2548993365130691/",1
"Seneng bgt 2hari belakangan ini udah gak ngeliat ayah ngerokok lagi, sama sekali. Walaupun jadi minta beliin liquid terus sih karena ayah bosenan bgt kalo rasa nya itu itu doang, tp gapapa udah ada kemajuan. Semoga selamanya bisa lepas dari rokokSmiling face with halo",1
"Cek Fakta : Berbahaya, Terima Donor Darah dari Orang yang Disuntik Vaksin Covid-19",1
Pernah sama dokter disuruh olahraga pagi dan dalam hati langsung ku tolak. Hari ini baca artikel perbedaan manfaat olahraga pagi dan sore langsung tertohok. Keknya dari kemaren salah deh olahraga sore terus. Pleading face,1
,0
"Namun, ternyata air tajin juga bermanfaat untuk orang dewasa http://bit.ly/2aPx2y4",1
Mitosnya pasta gigi dan mentega bisa obati luka bakar.,1
"Keliru, Urus SIM dan SKCK Harus Tunjukkan Sertifikat Vaksin Covid-19 Per 1 Juli ",0
Dulu ajinomoto bercampur babi dihalalkan juga oleh nu jatim,1
"Tapi lebih banyak yg bilang ada hub nya kalau minum air es bikin gendut. Face with tears of joy

Jadi kesimpulannya...

Minum air es kaga bikin gendut,  asal kaga ketelen ampe perut.",1
"Soal Garam Mengandung Kaca, Ini Penjelasan BPOM - http://bit.ly/2v0Zo1u #faktaberitafakta",1
"Dalam artikel dengan judul Kerajaan Arab Saudi Tetapkan Habib Rizieq sebagai Keturunan ke-38 Rasulullah yang dimuat pada 21 Januari 2018 itu, Dakwah Media mencantumkan foto Rizieq bersama Raja Salman, sama seperti yg ada dalam artikel di situs Ayo Jalan Terus.",1
HAA INILAH ANTARA MAKANAN YG BOLEH MENYEBABKAN JERAWAT. . Ada orang makan kacang sikit terus je tumbuh jerawat betul tak? Tapi ada juga yang makan kacang tak tumbuh jerawat pun helok je makan kacang dalam air ABC… https://instagram.com/p/CBc7MB3gWDc/?igshid=11yi1qvc2lrew,1
COKLAT PERMEN KEJU ES CREAM MENGANDUNG LISETIN BABI. - SITUS ISLAM OMA SUPARTANA: http://blogomasupartana.blogspot.com/2012/04/coklat-permen-keju-es-cream-mengandung.html#.UWT6_-N4O0M.twitter,1
"Nih yg mau mudik gw kasih tips, mendingan lu ganti plat nomor lu yg warna biru ada gambar jangkar.
Dijamin gak dicegat , percaya dah 100% tokcer.",1
"Apa yang tidak ingin di dengar dan di respon oleh ibu hamil dan menyusui adalah pembicaraan seputar mitos pd kehamilan dan menyusui . Ga boleh makan durian,pedes dan mandi malam misalnya,sumpah risih dengernya.sedangkan dokter bilang fine aja kokMan cartwheeling",1
"""siwak"" baik untuk kesehatan gigi dan mulut, dimana yaa ""siwak"" bisa ane beli?",1
"Penyakit gue kalo gak masuk angin, ya masuk angin. Pensive face",1
"Ini apa lagi, katanya pembalut di pasaran udah dikasih virus HIV/AIDS :O",1
"Dah pake kn95, dobel masker bedah 2, langsung hipoksia",1
"Tak Perlu Kacamata, Hanya Dengan 2 Lembar Daun Sirih Mata Rabun Kembali Normal Dan Begini Caranya. http://videoviral.co/tak-perlu-kacamata-hanya-dengan-2-lembar-daun-sirih-mata-rabun-kembali-normal-dan-begini-caranya/
",1
"Mangosteen adalah jus herbal yang terbuat dari kulit manggis dan daun sirsak, obat herbal untuk mengurangi asam urat tinggi.",1
"CETAKAN LONTONG SEHAT & PRAKTIS Lontong yang dibungkus plastik BERBAHAYA bagi kesehatan. Zat polimer plastik yang terpapar panas proses memasak larut dan menyatu dgn lontong, zat polimer ini dapat menyebabkan kanker... https://facebook.com/yosni.alim/posts/2299806596971535",1
